symbol,orderId,side,realizedPnl,commission,time,telegram_id
BNBUSDT,30783578854,SELL,2.22224,0.04344982,2021-05-05 10:40:42,389484326
BNBUSDT,30831505536,SELL,2.25664,0.04096000,2021-05-06 03:26:09,389484326
BCHUSDT,11919974768,BUY,0.0,0.00005711,2021-05-04 03:50:41,398363876
BNBUSDT,30757945344,BUY,0.0,0.00005749,2021-05-04 03:51:34,398363876
BNBUSDT,30759610815,SELL,2.14496,0.00005767,2021-05-04 04:21:52,398363876
BNBUSDT,30760782205,SELL,-0.06368,0.00005761,2021-05-04 05:22:32,398363876
BCHUSDT,11921020237,SELL,1.5162,0.00005741,2021-05-04 12:23:11,398363876
BCHUSDT,11930277191,SELL,4.7985,0.00005914,2021-05-04 13:18:54,398363876
BNBUSDT,30780102805,BUY,0.0,0.00005932,2021-05-04 17:36:16,398363876
BCHUSDT,11937087950,BUY,0.0,0.00006007,2021-05-04 17:37:03,398363876
BCHUSDT,11937829371,SELL,2.04262,0.00006089,2021-05-04 17:55:24,398363876
BCHUSDT,11938297778,SELL,-0.0583,0.00006054,2021-05-04 18:07:42,398363876
ETHUSDT,8389765496453647234,BUY,0.0,0.00005884,2021-05-04 18:59:23,398363876
BCHUSDT,11938600585,BUY,0.0,0.00006187,2021-05-04 19:01:51,398363876
BCHUSDT,11939875597,SELL,2.10678,0.00006210,2021-05-04 19:05:01,398363876
BCHUSDT,11939949939,SELL,-0.02907,0.00003164,2021-05-04 19:44:00,398363876
BCHUSDT,11939949939,SELL,-0.02754,0.00002998,2021-05-04 19:44:00,398363876
ETHUSDT,8389765496462908839,SELL,3.40969,0.00005980,2021-05-04 21:03:20,398363876
ETHUSDT,8389765496472555305,SELL,-0.02542,0.00005918,2021-05-05 02:49:51,398363876
BNBUSDT,30783581183,SELL,2.19079,0.00006123,2021-05-05 10:40:43,398363876
BNBUSDT,30831522987,SELL,2.24848,0.00005766,2021-05-06 03:26:09,398363876
BNBUSDT,30599456106,BUY,0.0,0.03305217,2021-04-29 20:00:26,421532816
BNBUSDT,30604855046,SELL,2.17112,0.03278088,2021-04-29 23:32:04,421532816
BNBUSDT,30629460555,SELL,6.7287,0.03688338,2021-04-30 09:47:13,421532816
BCHUSDT,11919974870,BUY,0.0,0.03457801,2021-05-04 03:50:40,421532816
BNBUSDT,30757956055,BUY,0.0,0.03468652,2021-05-04 03:51:37,421532816
BNBUSDT,30759611923,SELL,1.87208,0.03672004,2021-05-04 04:17:51,421532816
BNBUSDT,30760671963,SELL,-0.01638,0.03339528,2021-05-04 05:22:50,421532816
BCHUSDT,11921030231,SELL,1.24608,0.03507644,2021-05-04 12:23:11,421532816
BCHUSDT,11930273895,SELL,4.09904,0.03621763,2021-05-04 13:19:04,421532816
BNBUSDT,30780103315,BUY,0.0,0.03505017,2021-05-04 17:36:16,421532816
BCHUSDT,11937085912,BUY,0.0,0.03458435,2021-05-04 17:37:03,421532816
ETHUSDT,8389765496453653829,BUY,0.0,0.03364836,2021-05-04 18:59:23,421532816
ETHUSDT,8389765496462913627,SELL,2.84934,0.03478810,2021-05-04 21:04:18,421532816
ETHUSDT,8389765496472613678,SELL,-0.00598,0.03364597,2021-05-05 02:49:50,421532816
BCHUSDT,11937832891,SELL,0.156,0.00320643,2021-05-05 03:30:32,421532816
BCHUSDT,11937832891,SELL,1.5592,0.03206400,2021-05-05 03:30:32,421532816
BCHUSDT,11949476013,SELL,5.30288,0.03670550,2021-05-05 03:59:02,421532816
BNBUSDT,30783580942,SELL,1.83008,0.03578220,2021-05-05 10:40:42,421532816
BNBUSDT,30831512517,SELL,1.97456,0.03583999,2021-05-06 03:26:09,421532816
ETHUSDT,8389765496624726219,BUY,0.0,0.03538984,2021-05-06 21:43:45,421532816
ETHUSDT,8389765496627703245,SELL,2.13252,0.03624285,2021-05-06 22:49:35,421532816
BNBUSDT,30599453593,BUY,0.0,0.04220634,2021-04-29 20:00:16,434605248
BNBUSDT,30604840094,SELL,2.7981,0.04218487,2021-04-29 23:32:08,434605248
BNBUSDT,30629460515,SELL,8.42973,0.04671894,2021-04-30 09:47:13,434605248
BCHUSDT,11919974288,BUY,0.0,0.04460096,2021-05-04 03:50:40,434605248
BNBUSDT,30757964994,BUY,0.0,0.04365586,2021-05-04 03:51:43,434605248
BNBUSDT,30759616269,SELL,2.21884,0.04454340,2021-05-04 04:17:22,434605248
BNBUSDT,30760655677,SELL,-0.00272,0.04365477,2021-05-04 05:22:51,434605248
BCHUSDT,11921024264,SELL,1.6017,0.04543812,2021-05-04 12:23:11,434605248
BCHUSDT,11930275660,SELL,5.22625,0.04649498,2021-05-04 13:19:04,434605248
BNBUSDT,30780104122,BUY,0.0,0.05757295,2021-05-04 17:36:16,434605248
BCHUSDT,11937083626,BUY,0.0,0.05796455,2021-05-04 17:37:03,434605248
ETHUSDT,8389765496453664056,BUY,0.0,0.05619939,2021-05-04 18:59:25,434605248
ETHUSDT,8389765496462920131,SELL,4.77945,0.05746520,2021-05-04 21:02:38,434605248
ETHUSDT,8389765496472499808,SELL,-0.00616,0.05684289,2021-05-05 02:55:15,434605248
BCHUSDT,11937827996,SELL,2.87091,0.05891642,2021-05-05 03:30:22,434605248
BCHUSDT,11949472884,SELL,8.9392,0.06173672,2021-05-05 03:59:02,434605248
BNBUSDT,30783579779,SELL,3.01461,0.05877880,2021-05-05 10:40:42,434605248
BNBUSDT,30831510023,SELL,3.26761,0.05888000,2021-05-06 03:26:09,434605248
BTCUSDT,12613229066,BUY,0.0,0.05188656,2021-01-21 12:13:06,463504263
BTCUSDT,12928562576,BUY,0.0,0.13826208,2021-01-26 08:45:52,463504263
BTCUSDT,12628411307,SELL,7.29299,0.40157015,2021-01-21 14:40:24,463504263
BTCUSDT,12597630676,BUY,0.0,0.02674616,2021-01-21 10:55:50,463504263
BTCUSDT,13231455257,SELL,1.1358,0.06906572,2021-01-30 00:50:26,463504263
BTCUSDT,12590149819,BUY,0.0,0.02748876,2021-01-21 05:36:37,463504263
BTCUSDT,12507903541,BUY,0.0,0.02846000,2021-01-20 05:24:10,463504263
BTCUSDT,12566352176,SELL,7.01554999,0.40174802,2021-01-20 18:49:41,463504263
BTCUSDT,13045466969,BUY,0.0,0.07137415,2021-01-27 16:39:59,463504263
BTCUSDT,13053425503,SELL,4.81818,0.07330142,2021-01-27 18:57:52,463504263
BTCUSDT,13217676471,BUY,0.0,0.03430570,2021-01-29 21:31:29,463504263
BTCUSDT,12545561032,BUY,0.0,0.10104270,2021-01-20 18:01:10,463504263
BTCUSDT,12620323627,BUY,0.0,0.10694938,2021-01-21 14:13:21,463504263
BTCUSDT,12920670940,BUY,0.0,0.14370839,2021-01-25 23:22:09,463504263
BTCUSDT,12501142971,BUY,0.0,0.02916840,2021-01-19 21:29:47,463504263
BTCUSDT,12666118016,SELL,4.09392,0.14753529,2021-01-22 00:45:15,463504263
BTCUSDT,12966429004,SELL,11.67408,0.42490219,2021-01-26 12:15:25,463504263
BTCUSDT,12659639276,BUY,0.0,0.14589772,2021-01-22 00:30:26,463504263
BTCUSDT,12528157344,BUY,0.0,0.05538400,2021-01-20 11:40:42,463504263
BTCUSDT,13936406500,BUY,0.0,0.07507952,2021-02-09 17:22:55,463504263
BTCUSDT,13842925997,BUY,0.0,0.07914854,2021-02-08 14:43:15,463504263
BTCUSDT,13872033864,SELL,3.0658,0.08827342,2021-02-08 22:48:30,463504263
BTCUSDT,13808566799,SELL,2.17843,0.07789798,2021-02-08 01:04:54,463504263
BTCUSDT,13808566093,BUY,0.0,0.04621603,2021-02-07 22:58:20,463504263
BTCUSDT,13828798625,BUY,0.0,0.07793799,2021-02-08 08:12:50,463504263
BTCUSDT,13872032574,BUY,0.0,0.08704710,2021-02-08 22:31:11,463504263
BTCUSDT,13748510939,BUY,0.0,0.08107126,2021-02-07 00:17:44,463504263
BTCUSDT,13905835094,SELL,-1.20296,0.07581280,2021-02-09 10:15:53,463504263
BTCUSDT,13828799602,SELL,2.12595,0.07878838,2021-02-08 09:32:29,463504263
BTCUSDT,13808566093,BUY,0.0,0.03081057,2021-02-07 22:58:20,463504263
BTCUSDT,13838625092,BUY,0.0,0.07893356,2021-02-08 12:50:14,463504263
BTCUSDT,13748512672,SELL,-0.6779,0.08080010,2021-02-07 00:21:55,463504263
BTCUSDT,13756373044,BUY,0.0,0.03806040,2021-02-07 06:46:04,463504263
BTCUSDT,13766736028,SELL,6.098,0.07856000,2021-02-07 12:34:48,463504263
BTCUSDT,13838626399,SELL,-0.6817,0.07866088,2021-02-08 14:10:12,463504263
BTCUSDT,13842926777,SELL,1.38715,0.07970339,2021-02-08 14:44:04,463504263
BTCUSDT,13905833710,BUY,0.0,0.07629398,2021-02-09 08:36:58,463504263
BTCUSDT,13936408517,SELL,-1.276,0.07456912,2021-02-09 18:11:45,463504263
BTCUSDT,13980123570,SELL,-0.72116,0.07456110,2021-02-10 09:25:32,463504263
BTCUSDT,13946441221,BUY,0.0,0.07557376,2021-02-09 20:32:11,463504263
BTCUSDT,13946444163,SELL,-1.07248,0.07514476,2021-02-09 21:10:49,463504263
BTCUSDT,13987985596,BUY,0.0,0.07541756,2021-02-10 12:12:18,463504263
BTCUSDT,14053589964,BUY,0.0,0.07394316,2021-02-11 12:54:40,463504263
BTCUSDT,14293296908,BUY,0.0,0.13452919,2021-02-15 15:01:59,463504263
BTCUSDT,14263564457,BUY,0.0,0.03839496,2021-02-15 03:37:04,463504263
BTCUSDT,14267252627,BUY,0.0,0.08235576,2021-02-15 04:21:26,463504263
BTCUSDT,14293296908,BUY,0.0,0.01921845,2021-02-15 15:01:59,463504263
BTCUSDT,14314012076,SELL,1.13656,0.15420227,2021-02-16 00:05:09,463504263
BTCUSDT,13952397570,SELL,-0.8466,0.07575999,2021-02-09 22:44:58,463504263
BTCUSDT,14267367433,SELL,0.35243999,0.24004177,2021-02-15 04:24:58,463504263
BTCUSDT,14036446708,SELL,0.16616,0.07278899,2021-02-11 05:54:36,463504263
BTCUSDT,14053874345,SELL,0.65064,0.07420342,2021-02-11 12:59:34,463504263
BTCUSDT,14317613319,BUY,0.0,0.03777848,2021-02-16 02:35:04,463504263
BTCUSDT,13980121468,BUY,0.0,0.07484956,2021-02-10 09:20:27,463504263
BTCUSDT,14062259463,SELL,11.22664,0.15328000,2021-02-11 15:34:30,463504263
BTCUSDT,13952396197,BUY,0.0,0.07609863,2021-02-09 22:42:15,463504263
BTCUSDT,14036446014,BUY,0.0,0.07272252,2021-02-11 05:54:34,463504263
BTCUSDT,14230752663,BUY,0.0,0.15757792,2021-02-14 12:09:18,463504263
BTCUSDT,14320458087,SELL,8.86924,0.07910465,2021-02-16 05:41:28,463504263
BTCUSDT,13987987661,SELL,-0.81484,0.07509163,2021-02-10 12:32:46,463504263
BTCUSDT,14265343123,SELL,0.0578,0.07681304,2021-02-15 04:13:07,463504263
BTCUSDT,14058896063,BUY,0.0,0.14878934,2021-02-11 14:44:54,463504263
BTCUSDT,14235799643,SELL,1.96704,0.15836473,2021-02-14 14:22:21,463504263
BTCUSDT,14266912066,BUY,0.0,0.03759464,2021-02-15 04:19:19,463504263
BTCUSDT,14706075497,BUY,0.0,0.04357960,2021-02-22 11:58:16,463504263
BTCUSDT,14719450421,SELL,0.67704,0.08538841,2021-02-22 14:25:26,463504263
BTCUSDT,14721530316,BUY,0.0,0.04158600,2021-02-22 16:07:43,463504263
BTCUSDT,14785964975,BUY,0.0,0.03827432,2021-02-23 10:27:09,463504263
BTCUSDT,14789748376,BUY,0.0,0.03662776,2021-02-23 11:09:34,463504263
BTCUSDT,14712834677,BUY,0.0,0.02189166,2021-02-22 12:31:52,463504263
BTCUSDT,14717488674,BUY,0.0,0.04255880,2021-02-22 14:16:08,463504263
BTCUSDT,14712834677,BUY,0.0,0.02189155,2021-02-22 12:31:52,463504263
BTCUSDT,14710415471,SELL,0.56088,0.08738355,2021-02-22 12:05:00,463504263
BTCUSDT,14646830906,SELL,2.13584,0.09224003,2021-02-21 12:25:37,463504263
BTCUSDT,14371142296,SELL,2.31704,0.07755993,2021-02-16 22:00:29,463504263
BTCUSDT,14727421961,SELL,-23.4492,0.23539680,2021-02-22 16:16:12,463504263
BTCUSDT,14759937187,BUY,0.0,0.04103168,2021-02-23 04:52:08,463504263
BTCUSDT,14791728378,SELL,3.8612,0.07480000,2021-02-23 11:15:05,463504263
BTCUSDT,14788441155,SELL,1.38968,0.07710451,2021-02-23 10:43:35,463504263
BTCUSDT,14714403949,SELL,0.27624,0.04389528,2021-02-22 12:58:46,463504263
BTCUSDT,14592623070,BUY,0.0,0.09138569,2021-02-20 14:17:39,463504263
BTCUSDT,14714403949,SELL,0.27624,0.04389528,2021-02-22 12:58:46,463504263
BTCUSDT,14766087556,SELL,2.05032,0.08288348,2021-02-23 05:30:58,463504263
BTCUSDT,14712834677,BUY,0.0,0.04378636,2021-02-22 12:31:52,463504263
BTCUSDT,14727011203,BUY,0.0,0.08080224,2021-02-22 16:14:03,463504263
ETHUSDT,8389765493357792321,BUY,0.0,0.01958492,2021-02-28 05:44:18,463504263
BTCUSDT,15788595004,SELL,0.21286,0.02141534,2021-03-10 05:43:30,463504263
ETHUSDT,8389765493599416256,SELL,0.43952,0.04076923,2021-03-04 22:06:14,463504263
ETHUSDT,8389765493612841334,SELL,0.23391,0.04053556,2021-03-05 06:58:12,463504263
ETHUSDT,8389765493852129726,BUY,0.0,0.01280030,2021-03-10 04:10:38,463504263
BTCUSDT,15453383155,BUY,0.0,0.01879099,2021-03-05 02:21:48,463504263
BTCUSDT,15454752486,SELL,0.0105,0.03758620,2021-03-05 06:20:36,463504263
BNBUSDT,28872168692,SELL,0.75693,0.02498020,2021-03-10 05:48:30,463504263
ETHUSDT,8389765493362474883,SELL,-0.08236,0.03913690,2021-02-28 05:53:56,463504263
ETHUSDT,8389765493596026090,BUY,0.0,0.02029671,2021-03-04 20:48:56,463504263
BTCUSDT,15434532564,BUY,0.0,0.01926804,2021-03-04 20:11:32,463504263
ETHUSDT,8389765493498075702,SELL,11.00418,0.04309272,2021-03-03 15:13:00,463504263
ETHUSDT,8389765493854116039,SELL,0.31788,0.02572776,2021-03-10 05:12:30,463504263
ETHUSDT,8389765493486886533,BUY,0.0,0.01934552,2021-03-02 22:04:27,463504263
ETHUSDT,8389765493351554198,SELL,1.27908,0.03930400,2021-02-28 02:01:42,463504263
ETHUSDT,8389765493348342398,BUY,0.0,0.01939618,2021-02-28 01:28:50,463504263
BTCUSDT,15390026192,BUY,0.0,0.01965616,2021-03-04 06:47:18,463504263
BTCUSDT,15396857242,SELL,0.29006,0.03942834,2021-03-04 08:22:23,463504263
BTCUSDT,15437945250,SELL,0.34598,0.03867447,2021-03-05 01:59:16,463504263
ETHUSDT,8389765493609881000,BUY,0.0,0.02022100,2021-03-05 03:07:31,463504263
BTCUSDT,15782891509,BUY,0.0,0.01066510,2021-03-10 04:10:33,463504263
BNBUSDT,28869028228,BUY,0.0,0.01233871,2021-03-10 04:10:36,463504263
BNBUSDT,29050811269,SELL,-0.01196,0.01315069,2021-03-15 11:22:06,463504263
BTCUSDT,16142897399,BUY,0.0,0.01161038,2021-03-15 09:13:32,463504263
BNBUSDT,28973685562,SELL,0.58812,0.00648933,2021-03-12 17:13:57,463504263
BNBUSDT,29048897239,SELL,0.81939,0.01348323,2021-03-15 10:23:34,463504263
ETHUSDT,8389765493993789071,SELL,0.1764,0.00629017,2021-03-12 22:00:46,463504263
ETHUSDT,8389765494092937828,BUY,0.0,0.01306843,2021-03-15 08:33:26,463504263
BNBUSDT,29045349619,BUY,0.0,0.01315548,2021-03-15 09:17:39,463504263
BNBUSDT,29070214771,BUY,0.0,0.01321326,2021-03-16 03:00:55,463504263
ETHUSDT,8389765493977452743,BUY,0.0,0.00656514,2021-03-12 15:27:18,463504263
BCHUSDT,10986370258,BUY,0.0,0.00659642,2021-03-12 12:29:59,463504263
BTCUSDT,16212319561,SELL,-3.63591,0,2021-03-16 02:48:13,463504263
ETHUSDT,8389765493984096726,SELL,0.327,0.00704148,2021-03-12 17:19:49,463504263
BCHUSDT,10987012046,SELL,-0.00186,0.00659568,2021-03-12 15:01:23,463504263
ETHUSDT,8389765493896870779,SELL,0.71568,0.01302926,2021-03-10 23:46:42,463504263
BNBUSDT,28965330944,BUY,0.0,0.00625408,2021-03-12 15:05:25,463504263
ETHUSDT,8389765493891129153,BUY,0.0,0.01309696,2021-03-10 23:08:34,463504263
BCHUSDT,10986804431,SELL,0.25513,0.00669848,2021-03-12 12:49:41,463504263
BNBUSDT,28981472841,SELL,0.10746,0.00629707,2021-03-12 22:00:33,463504263
BNBUSDT,29071716325,SELL,0.69902,0.01398224,2021-03-16 08:50:21,463504263
ETHUSDT,8389765493902612227,SELL,0.3876,0.01360597,2021-03-11 02:15:12,463504263
BNBUSDT,29231428432,SELL,0.53805,0.01742058,2021-03-23 00:45:18,463504263
BNBUSDT,29226846944,SELL,0.50976,0.01714169,2021-03-22 21:45:23,463504263
BNBUSDT,29229747840,BUY,0.0,0.01669932,2021-03-23 00:02:55,463504263
ETHUSDT,8389765494326901502,BUY,0.0,0.01321403,2021-03-21 04:26:40,463504263
BNBUSDT,29228741499,BUY,0.0,0.01701796,2021-03-22 22:46:24,463504263
BNBUSDT,29229112872,SELL,-0.00352,0.01650086,2021-03-22 23:00:20,463504263
ETHUSDT,8389765494311291207,SELL,1.79797,0.01421238,2021-03-20 15:18:21,463504263
ETHUSDT,8389765494392139064,BUY,0.0,0.03212387,2021-03-23 00:02:55,463504263
ETHUSDT,8389765494332702960,SELL,0.40086,0.01301724,2021-03-21 23:40:22,463504263
ETHUSDT,8389765494233140248,SELL,0.01926,0.01307613,2021-03-18 09:57:31,463504263
BNBUSDT,29231444052,SELL,-0.00304,0.01619206,2021-03-23 02:03:37,463504263
BNBUSDT,29079195961,SELL,1.99108,0.01352031,2021-03-17 02:02:20,463504263
BTCUSDT,16556457604,SELL,0.64306,0.02305866,2021-03-21 21:05:52,463504263
ETHUSDT,8389765494359691156,SELL,0.0,0.01357116,2021-03-22 01:09:46,463504263
BNBUSDT,29228992093,SELL,0.52411,0.01774330,2021-03-22 22:50:31,463504263
BTCUSDT,16547851133,BUY,0.0,0.01140072,2021-03-21 06:48:53,463504263
BNBUSDT,29226453130,BUY,0.0,0.01693779,2021-03-22 21:15:01,463504263
ETHUSDT,8389765494389893007,BUY,0.0,0.01665993,2021-03-22 22:00:15,463504263
ETHUSDT,8389765494397988305,SELL,1.52532999,0.09817776,2021-03-23 00:58:19,463504263
ETHUSDT,8389765494097361901,SELL,0.63702,0.01332324,2021-03-18 04:37:48,463504263
BNBUSDT,29227629341,SELL,0.0,0.01693779,2021-03-22 22:32:06,463504263
ETHUSDT,8389765494461709355,BUY,0.0,0.01672690,2021-03-24 20:45:32,463504263
ETHUSDT,8389765494517511658,SELL,0.35847666,0.03933280,2021-03-26 00:24:04,463504263
BNBUSDT,29452341553,BUY,0.0,0.01621155,2021-03-31 11:05:23,463504263
BTCUSDT,16787109210,BUY,0.0,0.03053760,2021-03-25 14:27:20,463504263
ETHUSDT,8389765494465864777,BUY,0.0,0.03145680,2021-03-25 00:16:53,463504263
ETHUSDT,8389765494517511658,SELL,0.52747333,0.05738898,2021-03-26 00:24:04,463504263
BNBUSDT,29276748382,BUY,0.0,0.01670499,2021-03-24 22:27:02,463504263
BNBUSDT,29452940294,SELL,1.1858,0.01668587,2021-03-31 11:17:43,463504263
BNBUSDT,29279075746,SELL,0.65994,0.01747518,2021-03-24 22:54:00,463504263
BNBUSDT,29279784839,SELL,-0.00096,0.01619840,2021-03-25 00:02:45,463504263
BNBUSDT,29309908699,SELL,-0.01044,0.01684799,2021-03-26 01:42:38,463504263
BNBUSDT,29294444243,BUY,0.0,0.01638406,2021-03-25 14:14:47,463504263
BTCUSDT,16832089313,SELL,0.46368,0.04199529,2021-03-25 20:45:35,463504263
BTCUSDT,16865129452,SELL,0.44418,0.06289240,2021-03-26 00:25:04,463504263
BTCUSDT,16781542717,BUY,0.0,0.02172468,2021-03-24 22:15:24,463504263
BNBUSDT,29295567160,SELL,0.94554,0.01629415,2021-03-26 00:13:12,463504263
ETHUSDT,8389765494707596682,SELL,0.77856,0.01734528,2021-03-31 11:31:18,463504263
BTCUSDT,17153751338,BUY,0.0,0.01149390,2021-03-31 10:54:10,463504263
BTCUSDT,17154499530,SELL,0.82812,0.02331904,2021-03-31 10:56:56,463504263
ETHUSDT,8389765494706583074,BUY,0.0,0.01667898,2021-03-31 11:06:48,463504263
ETHUSDT,8389765494724849045,SELL,1.75605,0.01702653,2021-03-31 20:23:43,463504263
BNBUSDT,29662305226,SELL,1.60215,0.01712964,2021-04-08 04:38:16,463504263
BNBUSDT,29704500066,SELL,3.43805,0.01786400,2021-04-08 16:12:40,463504263
ETHUSDT,8389765494998970793,SELL,0.52459,0.01568617,2021-04-08 19:00:04,463504263
ETHUSDT,8389765494965115510,BUY,0.0,0.01729854,2021-04-06 17:22:10,463504263
BTCUSDT,17499610084,SELL,0.66393,0.02275597,2021-04-07 17:15:53,463504263
BNBUSDT,29453453567,SELL,3.65568,0.01767382,2021-04-01 10:53:55,463504263
ETHUSDT,8389765494978280595,SELL,0.57162,0.01752718,2021-04-07 00:32:42,463504263
ETHUSDT,8389765494967397981,SELL,0.59892,0.01753810,2021-04-06 18:51:40,463504263
BNBUSDT,29656248034,BUY,0.0,0.01648878,2021-04-07 13:50:01,463504263
BTCUSDT,17495686984,BUY,0.0,0.02249040,2021-04-07 14:27:13,463504263
ETHUSDT,8389765494903146671,BUY,0.0,0.01728505,2021-04-05 09:00:08,463504263
ETHUSDT,8389765494918995390,SELL,2.07086,0.01851537,2021-04-05 17:24:45,463504263
ETHUSDT,8389765494994489354,BUY,0.0,0.01751269,2021-04-07 12:12:48,463504263
ETHUSDT,8389765494998970793,SELL,0.0547,0.00165096,2021-04-08 19:00:04,463504263
ETHUSDT,8389765494912476853,SELL,0.65247,0.01714406,2021-04-05 12:46:31,463504263
BTCUSDT,17507976138,SELL,-0.00133,0.02248986,2021-04-07 20:23:32,463504263
ETHUSDT,8389765495426202191,BUY,0.0,0.03209079,2021-04-17 19:01:40,463504263
BTCUSDT,17945999674,BUY,0.0,0.03685697,2021-04-16 09:03:16,463504263
BTCUSDT,17952618201,SELL,1.62112,0.04979108,2021-04-17 05:20:49,463504263
BTCUSDT,18006126606,SELL,0.00156,0.02457194,2021-04-17 13:55:08,463504263
BTCUSDT,17649191849,BUY,0.0,0.03521940,2021-04-10 23:51:07,463504263
BNBUSDT,30043428102,BUY,0.0,0.03075200,2021-04-16 16:51:06,463504263
BNBUSDT,30047363394,SELL,1.84245,0.03049698,2021-04-16 17:24:23,463504263
BNBUSDT,29976886334,SELL,0.098,0.02923200,2021-04-16 04:46:49,463504263
BNBUSDT,30054260289,SELL,8.17216,0.03501286,2021-04-17 07:17:07,463504263
ETHUSDT,8389765495429577618,SELL,1.3853,0.03311000,2021-04-17 19:35:47,463504263
BTCUSDT,17777830250,SELL,3.86125,0.02502410,2021-04-13 11:17:38,463504263
BNBUSDT,29968786862,SELL,3.346,0.03053120,2021-04-14 17:32:13,463504263
BTCUSDT,17868276752,SELL,0.05023,0.02499205,2021-04-14 20:59:28,463504263
ETHUSDT,8389765495056597902,SELL,1.89354,0.01867738,2021-04-10 06:00:12,463504263
BTCUSDT,17666998310,SELL,1.97998,0.04775119,2021-04-11 02:32:29,463504263
BTCUSDT,17854387896,BUY,0.0,0.01248598,2021-04-14 18:32:48,463504263
BTCUSDT,17854387896,BUY,0.0,0.02497196,2021-04-14 18:32:48,463504263
BNBUSDT,29964440341,BUY,0.0,0.02919280,2021-04-14 17:14:42,463504263
BTCUSDT,17861803739,SELL,1.8222,0.05067280,2021-04-14 19:15:57,463504263
BNBUSDT,30101198461,SELL,-0.02032,0.03201350,2021-04-18 06:10:15,463504263
BNBUSDT,30097374174,BUY,0.0,0.03202163,2021-04-18 04:20:57,463504263
BNBUSDT,30100705028,SELL,0.13026,0.00205345,2021-04-18 04:38:17,463504263
BTCUSDT,18051211604,SELL,-30.70826,0,2021-04-18 06:34:15,463504263
ETHUSDT,8389765495439786421,BUY,0.0,0.03231998,2021-04-18 03:23:57,463504263
ETHUSDT,8389765495430791859,SELL,-0.00306,0.03162448,2021-04-17 20:59:45,463504263
BTCUSDT,18038075264,BUY,0.0,0.03564690,2021-04-18 03:31:02,463504263
ETHUSDT,8389765495451547101,SELL,-10.3838,0,2021-04-18 06:20:24,463504263
BNBUSDT,30104550406,SELL,-0.01139,0.03224444,2021-04-18 06:31:01,463504263
BNBUSDT,30104641260,BUY,0.0,0.03056824,2021-04-18 06:34:26,463504263
BNBUSDT,30103757489,BUY,0.0,0.03224900,2021-04-18 06:20:25,463504263
BTCUSDT,18041402700,BUY,0.0,0.05675520,2021-04-18 06:20:25,463504263
BNBUSDT,30100705028,SELL,1.81155,0.03074490,2021-04-18 04:38:17,463504263
BNBUSDT,30104402182,SELL,1.68198,0.03292179,2021-04-18 06:28:15,463504263
BNBUSDT,30104783227,SELL,2.11956,0.03141606,2021-04-18 06:50:34,463504263
BNBUSDT,30341137499,SELL,-8.66835,0,2021-04-23 04:49:09,463504263
BCHUSDT,11669706064,BUY,0.0,0.02831904,2021-04-23 04:50:17,463504263
BCHUSDT,11665022500,SELL,-0.01743,0.02804636,2021-04-23 03:05:24,463504263
ETHUSDT,8389765495759663970,SELL,3.80544,0.02895526,2021-04-23 05:53:02,463504263
BCHUSDT,11671759190,SELL,3.76651,0.02872790,2021-04-23 05:30:53,463504263
BNBUSDT,30318962862,BUY,0.0,0.02741013,2021-04-22 23:28:13,463504263
BCHUSDT,11662889827,BUY,0.0,0.02822233,2021-04-23 00:08:50,463504263
BCHUSDT,11664700088,SELL,3.03408,0.02960496,2021-04-23 00:20:55,463504263
BCHUSDT,11670907803,SELL,-0.0063,0.02831652,2021-04-23 05:16:45,463504263
BCHUSDT,11670697693,SELL,2.9565,0.02950164,2021-04-23 04:56:39,463504263
ETHUSDT,8389765495751982008,BUY,0.0,0.02743308,2021-04-23 05:25:46,463504263
ETHUSDT,8389765495761943285,SELL,-0.03104,0.02742067,2021-04-23 08:18:21,463504263
BCHUSDT,11671512451,BUY,0.0,0.02722130,2021-04-23 05:24:02,463504263
BCHUSDT,11681506395,SELL,6.85693,0.02996407,2021-04-23 12:15:12,463504263
ETHUSDT,8389765495933471131,BUY,0.0,0.02964609,2021-04-26 00:42:18,463504263
BCHUSDT,11735420176,BUY,0.0,0.02839557,2021-04-26 00:45:25,463504263
ETHUSDT,8389765495944819108,SELL,2.48948,0.03064188,2021-04-26 01:07:26,463504263
BCHUSDT,11739597115,SELL,3.46005,0.02977959,2021-04-26 02:05:16,463504263
ETHUSDT,8389765495946329487,SELL,7.65136,0.03270664,2021-04-26 03:15:50,463504263
BCHUSDT,11741068237,SELL,10.81476,0.03272147,2021-04-26 09:14:26,463504263
BNBUSDT,30599461614,BUY,0.0,0.03194469,2021-04-29 20:00:16,463504263
BNBUSDT,30604839057,SELL,2.17826,0.03281600,2021-04-29 23:32:09,463504263
BNBUSDT,30629460510,SELL,6.19948,0.03442448,2021-04-30 09:47:13,463504263
BCHUSDT,11919970043,BUY,0.0,0.05423896,2021-05-04 03:50:40,463504263
BNBUSDT,30757962519,BUY,0.0,0.05392968,2021-05-04 03:51:40,463504263
BNBUSDT,30759617273,SELL,2.7363,0.05502420,2021-05-04 04:17:22,463504263
BNBUSDT,30760654022,SELL,-0.0014,0.01283984,2021-05-04 05:22:51,463504263
BNBUSDT,30760654022,SELL,-0.00608,0.04108684,2021-05-04 05:22:51,463504263
BCHUSDT,11921022909,SELL,2.12658,0.05508960,2021-05-04 12:23:39,463504263
